Catalogue Identifier,City,Year,Duration,Type,Institution,Catalogue Price,Monday Open,Monday Time,Monday Lowest Price,Monday Highest Price,Tuesday Open,Tuesday Time,Tuesday Lowest Price,Tuesday Highest Price,Wednesday Open,Wednesday Time,Wednesday Lowest Price,Wednesday Highest Price,Thursday Open,Thursday Time,Thursday Lowest Price,Thursday Highest Price,Friday Open,Friday Time,Friday Lowest Price,Friday Highest Price,Saturday Open,Saturday Time,Saturday Lowest Price,Saturday Highest Price,Sunday Open,Sunday Time,Sunday Lowest Price,Sunday Highest Price,Membership Available,Membership Price,Membership Benefits,Lottery,Lottery price,Competition,Minimum Age,Total Entries,misc,Reasoner,delpher link
2015017730,haarlem,1879,19/07-04/08,national,unknown,0.1,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,FALSE,unknown,unknown,TRUE,1,FALSE,unknown,93,geen verkoop is geldig dan die welke gesloten wordt door tusschenkomst der commissie,city from 'te haarlem' in committee notice. year explicitly stated. daily opening 10:00-16:00 with fixed 25 cent entry. lottery mentioned with 1 gulden tickets. last artwork entry #93. no membership/competition references found. sales require commission mediation per misc note.,"https://www.delpher.nl/nl/kranten/view?query=haarlem+tentoonstelling+levende+meesters+1879&coll=ddd&identifier=mmkb12:000004029:mpeg21:a00017&resultsidentifier=mmkb12:000004029:mpeg21:a00017&rowid=1, https://www.delpher.nl/nl/kranten/view?query=haarlem+tentoonstelling+levende+meesters+1879&coll=ddd&identifier=mmkb12:000004015:mpeg21:a00018&resultsidentifier=mmkb12:000004015:mpeg21:a00018&rowid=3 "
2015020500,amsterdam,1880,21/09-25/10,national,stedelijke tentoonstelling van kunstwerken van levende meesters,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,2.5,doorloopende toegang; recht op premieplaat voor leden,TRUE,5,TRUE,8,518,stukken met * niet te koop; commissie bemiddelt verkoop; aandeelen in verloting verkrijgbaar (lidmaatschap vereeniging vereist voor premieplaat),exhibition opened 21 sept 1880 (specific end date not stated). daily opening 10:00-16:00 with fixed entry price. membership grants continuous access and lottery eligibility. competition indicated by gold medal mentions. last catalog entry number 518.,https://www.delpher.nl/nl/kranten/view?query=%28amsterdam+tentoonstelling+%22levende+meesters%22+1880%29&coll=ddd&page=1&identifier=ddd:010063060:mpeg21:a0026&resultsidentifier=ddd:010063060:mpeg21:a0026&rowid=1
2015017680,groningen,1880,08/05-20/06,national,pictura,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,16:30-18:30,0.25,0.25,TRUE,1,gratis toegang,TRUE,1,FALSE,10,265,geen verkopen buiten commissieleden; parapluien/rottingen afgeven aan ingang; verboden schilderijen aan te raken; stukken met * niet te koop; alphabetische lijst tegen 0.25 verkrijgbaar,"exhibition explicitly mentions groningen (tegroninge) and year 1880. daily opening times split into standard hours (11-4) and extended hours on sundays/feestdagen (4.5-0.5 uur, interpreted as 16:30-18:30). membership (abonnementskaarten) priced at 1.00 with free entry benefit. lottery (verloting) tickets cost 1.00 per aandeel. minimum age derived from 'beneden de tien jaar' rule. total entries counted up to last numbered item (265). miscellaneous rules translated directly from catalog conditions.","https://www.delpher.nl/nl/kranten/view?query=pictura+tentoonstelling+levende+meesters+1880&coll=ddd&identifier=mmrhcg04:235086107:mpeg21:a00013&resultsidentifier=mmrhcg04:235086107:mpeg21:a00013&rowid=2, https://www.delpher.nl/nl/kranten/view?query=pictura+tentoonstelling+levende+meesters+1880&coll=ddd&page=1&maxperpage=50&identifier=mmrhcg04:235086141:mpeg21:a00019&resultsidentifier=mmrhcg04:235086141:mpeg21:a00019&rowid=13"
2015017140,s gravenhage,1881,16/05-26/06,national,teeken-academie,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,11:00-19:00,0.1,0.25,TRUE,2,inbegrip van een aandeel in de loterij van kunstwerken,TRUE,included in membership,FALSE,10,391,"parapluiën, parasols, rottingen enz. worden bij den ingang afgegeven. het is verboden de schilderijen of andere kunstwerken aan te raken.","identified city as 's gravenhage from repeated mentions. year 1881 extracted from title page. duration unknown as no exact dates given. type national due to 'levende meesters' focus. institution derived from venue (teeken-academie). catalogue price 0.25 stated. all days open with modified sunday times (11:00-19:00). regular entry 25 cents, sunday afternoon 10 cents. membership available (abonnementkaarten) at 2 including lottery. minimum age 10 from children restriction. total entries 391 from last catalog number. misc includes umbrella storage and no-touch rule.",https://www.delpher.nl/nl/kranten/view?query=%27s+gravenhage+tentoonstelling+%22levende+meesters%22+1881&coll=ddd&identifier=mmkb19:003582023:mpeg21:a00001&resultsidentifier=mmkb19:003582023:mpeg21:a00001&rowid=1
2015035370,amsterdam,1881,09/10-11/12,national,arti et amicitiae,unknown,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,5,aandeel in de verloting en eene staalgravure,TRUE,5,TRUE,unknown,388,5% commissie ten voordeele van het weduwen- en weezenfonds; verkoop via commissie verplicht; * = niet te koop; b.m. = buiten mededinging voor koninklijke medailles,city from 's hage abbreviations; year from 1881 in header; institution explicitly stated; membership details from 5 contributie with loterij benefits; competition from b.m. (buiten mededinging) annotations; total entries counted to last number 388; sales rules extracted from dutch text,"https://www.delpher.nl/nl/kranten/view?query=%28amsterdam+tentoonstelling+arti+et+amicitiae+1881%29&coll=ddd&sortfield=date&page=2&maxperpage=50&identifier=mmkb12:000043116:mpeg21:a00026&resultsidentifier=mmkb12:000043116:mpeg21:a00026&rowid=16, https://www.delpher.nl/nl/kranten/view?query=%28amsterdam+arti+tentoonstelling+%22levende+meesters%22+1881%29&coll=ddd&page=1&sortfield=date&identifier=mmkb19:003581036:mpeg21:p00006&resultsidentifier=mmkb19:003581036:mpeg21:a00064&rowid=7, https://www.delpher.nl/nl/kranten/view?query=%28amsterdam+arti+tentoonstelling+%22levende+meesters%22+1881%29&coll=ddd&page=1&sortfield=date&identifier=ddd:010063566:mpeg21:p006&resultsidentifier=ddd:010063566:mpeg21:a0049&rowid=8, https://www.delpher.nl/nl/kranten/view?query=%28amsterdam+arti+tentoonstelling+%22levende+meesters%22+1881%29&coll=ddd&page=1&sortfield=date&maxperpage=50&identifier=mmkb19:003581082:mpeg21:a00037&resultsidentifier=mmkb19:003581082:mpeg21:a00037&rowid=12"
2015035380,amsterdam,1881,18/02-unknown,national,arti et amicitiae,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,5,aandeel in verloting en staalgravure,TRUE,5,TRUE,unknown,175,"commissie van beheer verkoopt kunstwerken, 5% commissie ten voordeele van weduwen- en weezenfonds. onderhandse verkopen zonder kennisgeving vervallen. kunstwerken zonder prijs zijn niet te koop (aangeduid met *).",city derived from institution 'arti et amicitiae' (amsterdam). year from explicit mention in price section. type assumed national as all artists have dutch locations. membership details extracted from vereeniging contribution. lottery confirmed via 'verloting'. total entries counted to #175. opening days/times/prices unknown due to absent data in catalog.,https://www.delpher.nl/nl/kranten/view?query=%28amsterdam+tentoonstelling+arti+et+amicitiae+1881%29&coll=ddd&sortfield=date&page=1&maxperpage=50&identifier=ddd:010103938:mpeg21:a0057&resultsidentifier=ddd:010103938:mpeg21:a0057&rowid=40
2015020630,goes,1881,04/06-30/06,international,raadhuis (town hall),0.25,TRUE,12:00-17:00,unknown,unknown,TRUE,10:00-17:00,unknown,unknown,TRUE,12:00-17:00,unknown,unknown,TRUE,12:00-17:00,unknown,unknown,TRUE,12:00-17:00,unknown,unknown,TRUE,12:00-17:00,unknown,unknown,TRUE,12:00-17:00,unknown,unknown,TRUE,1.00-1.50,doorloopende toegang op naam voor heren/dames,TRUE,1,FALSE,unknown,326,parapluien/parasols afgeven bij ingang; verboden voorwerpen aan te raken; * = niet te koop; verkoop via commissielid; vrije toegang voor inzenders/commissie,exhibition held daily 12:00-17:00 except tuesdays opening at 10:00. catalogue price 25 cents. season tickets available. lottery with shares at 1.00. supplement adds entries up to 326.,nan
2015017920,zutphen,1881,18/04-15/05,national,pictura,0.25,TRUE,12:00-17:00,0.25,0.25,TRUE,12:00-17:00,0.25,0.25,TRUE,12:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,12:00-17:00,0.25,0.25,TRUE,12:00-17:00,0.25,0.25,TRUE,12:00-17:00,0.25,0.25,TRUE,1,gratis toegang voor leden en echtgenoten op vertoon van diploma,TRUE,1,TRUE,10,269,parapluien moeten bij ingang afgegeven. schilderijen niet aanraken. leden vertonen diploma. kunstwerken met * niet te koop.,"extracted city from 'zutphen' and venue. year from '1881'. duration from '18 april tot 15 mei'. type as national (dutch artists). institution 'pictura' explicitly named. catalogue price 25 cent. opening hours: 12-5 daily except thu 10-5. entry price 0.25 guilders. membership available (1.00) with free entry benefits. lottery mentioned (1.00 per share). competition true (medals/jury). minimum age 10. total entries counted to 269. misc: umbrella rules, no touching, membership diploma requirement, * artworks not for sale.",nan
2015019350,amsterdam,1882,26/10-unknown,national,arti et amicitiae,unknown,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,5,lidmaatschap geeft recht op aandeel in verloting en eene staalgravure,TRUE,5,TRUE,unknown,318,onderhandse verkoop van tentoongestelde werken moet via commissie; 5% commissie ten bate van weduwen- en weezenfonds; kunstwerken zonder prijsopgave zijn niet te koop en gemarkeerd met *; b.m. geeft aan kunstenaar niet meedingt naar koninklijke medailles.,city inferred from 'arti et amicitiae' location. year extracted from '1882' on title. type international due to artists from multiple countries. membership details from vereeniging tot bevordering van beeldende kunsten. lottery mentioned in verloting. competition inferred from 'mededinging'. total entries counted up to #318. days assumed open daily ('dagelijks') but no explicit times/prices.,https://www.delpher.nl/nl/kranten/view?query=%28amsterdam+tentoonstelling+%22levende+meesters%22+1882%29&coll=ddd&sortfield=date&page=1&maxperpage=50&identifier=mmkb12:000022098:mpeg21:a00018&resultsidentifier=mmkb12:000022098:mpeg21:a00018&rowid=37
2015020560,amsterdam,1882,unknown,national,kunstzaal van het panorama-gebouw,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,TRUE,unknown,139,onderhandsche verkoop alleen via kommissie; 5% commissie op alle verkopen; * = niet te koop; verloting gepland na tentoonstelling,city from 'plantage tegenover artis' (amsterdam). year from front page. institution from venue name. lottery inferred from nb section. competition assumed due to jury-like kommissie. total entries counted to #139. no opening days/prices found. membership not mentioned beyond committee roles.,nan
2015017530,deventer,1882,10/09-15/10,national,sociëteit de hereeniging,0.15,TRUE,10:00-17:00,0.49,0.49,TRUE,10:00-17:00,0.49,0.49,TRUE,10:00-17:00,0.49,0.49,TRUE,10:00-17:00,0.49,0.49,TRUE,10:00-17:00,0.49,0.49,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,1.5,abonnement geldig voor den duur der tentoonstelling,TRUE,1,FALSE,unknown,117,"het aanraken der schilderijen is verboden; stukken met sterretje niet te koop, overige tegen vermelde prijs.","extracted city from 'deventer' on front page; year from '1882'; duration parsed as 10/09-15/10; type inferred as national (levende meesters); institution 'sociëteit de hereeniging'; catalogue price '0,15' from entrance note; werkdagen (mon-fri) open 10:00-17:00 with entry 0.49; sunday open (explicitly mentioned) with entry 0.25 (time unspecified); saturday open status unknown; membership available (1.50) and lottery (1.00) noted; total entries counted as 117; misc includes touching rules and sales conditions.",https://www.delpher.nl/nl/kranten/view?query=%28amsterdam+tentoonstelling+%22levende+meesters%22+1882%29&coll=ddd&sortfield=date&page=1&maxperpage=50&identifier=mmkb08:000094537:mpeg21:a0014&resultsidentifier=mmkb08:000094537:mpeg21:a0014&rowid=29
2015038240,rotterdam,1882,unknown,national,academie van beeldende kunsten en technische wetenschappen,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,FALSE,unknown,dagelijks geopend van 9 tot 4 uur voor de leden met een dame en voor het publiek,TRUE,unknown,FALSE,unknown,476,stukken met * zijn niet te koop. verkoop van loterijstukken tegen hogere prijs mogelijk ten voordeele van de kunstenaar.,identified city as rotterdam from location of academie. year extracted from '1882' on title page. catalogue price listed as 25 cents (0.25). daily opening hours specified as 9 am to 4 pm with uniform entry price. lottery inferred from mention of selling paintings for artists' benefit. total entries counted as 476 (last numbered item). misc notes include non-saleable items (*) and lottery conditions.,https://www.delpher.nl/nl/kranten/view?query=rotterdam+tentoonstelling+1882+beeldende+kunsten&coll=ddd&cql%5b%5d=%28date+_gte_+%2201-01-1882%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1882%22%29&redirect=true&identifier=ddd:010141741:mpeg21:a0043&resultsidentifier=ddd:010141741:mpeg21:a0043&rowid=3
2015017180,s gravenhage,1884,15/05-29/06,national,teeken-academie op de princessegracht,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,11:00-19:00,0.1,0.25,TRUE,2,deelname aan een loterij van kunstwerken,TRUE,unknown,FALSE,10,477,"parapluiën, parasols, rottingen enz. worden bij den ingang afgegeven; het is verboden de schilderijen of andere kunstwerken aan te raken; abonnement-kaarten alleen geldig voor persoon wiens naam erop staat","exhibition held at teeken-academie. catalogue price 0.25. open daily 10:00-16:30 (sunday 11:00-15:00 main hours, extended to 19:00 with lower price). membership includes lottery entry. children under 10 prohibited. last artwork entry #477. rules include umbrella storage and no touching artworks.",https://www.delpher.nl/nl/kranten/view?query=%27s+gravenhage+tentoonstelling+%22levende+meesters%22+1884&coll=ddd&page=1&identifier=mmkb19:003590025:mpeg21:a00056&resultsidentifier=mmkb19:003590025:mpeg21:a00056&rowid=1
2015019370,amsterdam,1884,unknown,national,arti et amicitiae,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,5,lidmaatschap geeft recht op aandeel in verloting en eene staalgravure,TRUE,5,FALSE,unknown,296,5% commissie ten voordeele van het weduwen- en weezenfonds; verkoop uitsluitend via commissie,city derived from institution name 'arti et amicitiae' based in amsterdam. year extracted from '1884' in lottery section. type international due to artists from multiple countries. institution explicitly stated. membership details from vereeniging contribution (5) with benefits. lottery mentioned with 5 participation. total entries counted as last artwork number 296. misc includes sales commission rules.,"https://www.delpher.nl/nl/kranten/view?query=%28amsterdam+tentoonstelling+arti+%22levende+meesters%22+1884%29&coll=ddd&page=1&maxperpage=50&identifier=ddd:011164276:mpeg21:a0004&resultsidentifier=ddd:011164276:mpeg21:a0004&rowid=15, https://www.delpher.nl/nl/kranten/view?query=%28amsterdam+tentoonstelling+arti+%22levende+meesters%22+1884%29&coll=ddd&page=1&maxperpage=50&identifier=ddd:110613122:mpeg21:a0029&resultsidentifier=ddd:110613122:mpeg21:a0029&rowid=14"
2015019380,amsterdam,1884,20/04-02/06,national,arti et amicitiae,unknown,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,5,lidmaatschap geeft recht op aandeel in verloting en eene staalgravure,TRUE,5,FALSE,unknown,130,"verkoop via commissie, 5% commissie ten bate weduwen- en wezenfonds, * geeft niet te koop aan",institution derived from 'maatschappij arti et amicitiae'. year from price list heading. membership details from 'contributie van f5' and benefits description. lottery mentioned explicitly. total entries counted from item 1-130. daily opening assumed from 'dagelijks' but no time specifics. sales rules extracted from commission notes.,"https://www.delpher.nl/nl/kranten/view?query=%28amsterdam+tentoonstelling+arti+%22levende+meesters%22+1884%29&coll=ddd&identifier=ddd:010084489:mpeg21:a0041&resultsidentifier=ddd:010084489:mpeg21:a0041&rowid=1, https://www.delpher.nl/nl/kranten/view?query=%28amsterdam+tentoonstelling+arti+%22levende+meesters%22+1884%29&coll=ddd&page=1&maxperpage=50&identifier=ddd:010084523:mpeg21:p006&resultsidentifier=ddd:010084523:mpeg21:a0060&rowid=31"
2015035440,amsterdam,1885,18/10-unknown,national,arti et amicitiae,unknown,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,5,"aandeel in verloting, staalgravure",TRUE,5,FALSE,unknown,273,5% commissie ten bate weduwen- en weezenfonds; verkoop via commissie vereist; onderhandsche verkopen niet erkend tenzij gemeld; kunstwerken zonder prijsopgave niet te koop (* aangeduid),"city from ""arti et amicitiae"" location. year explicit. institution named in header. membership from vereeniging details. lottery mentioned with 5 shares. total entries counted to 273. opening days inferred from ""dagelijks"" but no explicit times/prices. sales rules extracted to misc.",https://www.delpher.nl/nl/kranten/view?query=%28amsterdam+tentoonstelling+arti+%22levende+meesters%22+1885%29&coll=ddd&page=1&identifier=mmkb12:000025095:mpeg21:a00033&resultsidentifier=mmkb12:000025095:mpeg21:a00033&rowid=3
2015021300,rotterdam,1885,31/05-12/07,national,academie van beeldende kunsten en technische wetenschappen,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,unknown,"opening der tentoonstelling: voor leden en inzenders met hunne dames zaterdag den 30en mei 1885, te half 2 uur, en voor het publiek tegen entree van 25 cts. zondag",TRUE,unknown,FALSE,unknown,485,stukken met * zijn niet te koop; commissie behoudt recht schilderijen tegen hogere prijs te verkopen ten voordeele van vervaardiger,exhibition held daily 9am-4pm at academy building with fixed 25ct entry. lottery mentioned through commission's right to resell paintings. last artwork entry #485. no membership or age restrictions mentioned.,"https://www.delpher.nl/nl/kranten/view?query=rotterdam+tentoonstelling+1885+beeldende+kunsten&coll=ddd&cql%5b%5d=%28date+_gte_+%2201-01-1885%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1885%22%29&redirect=true&identifier=ddd:010088426:mpeg21:a0067&resultsidentifier=ddd:010088426:mpeg21:a0067&rowid=3, https://www.delpher.nl/nl/kranten/view?query=rotterdam+tentoonstelling+1885+beeldende+kunsten&coll=ddd&identifier=ddd:010088440:mpeg21:a0038&resultsidentifier=ddd:010088440:mpeg21:a0038&rowid=1"
2015022540,amsterdam,1886,27/09-30/10,international,commissie voor de stedelijke tentoonstelling van kunstwerken van levende meesters te amsterdam,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.5,0.5,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,12:30-16:00,0.25,0.25,TRUE,2.5,doorloopende toegang,TRUE,unknown,TRUE,8,467,kinderen beneden 8 niet toegelaten; verkoop zonder commissie; prijslijst bij catalogus; aandeelen in verloting vereeniging tot bevordering beeldende kunsten verkrijgbaar,"extracted from catalog's opening section, entry list, and price list. determined international participation, membership, lottery, competition, and entry restrictions. opening on 27/09 for ceremony only; public access from 28/09. thursday has higher entry fee. membership grants continuous access. competition for gold medals via 'mededinging'.",https://www.delpher.nl/nl/kranten/view?query=%28amsterdam+tentoonstelling+arti+%22levende+meesters%22+1886%29&coll=ddd&page=1&maxperpage=50&identifier=mmkb27:017839193:mpeg21:a00015&resultsidentifier=mmkb27:017839193:mpeg21:a00015&rowid=1
2015035450,amsterdam,1886,october-unknown,national,arti et amicitiae,unknown,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,5,"aandeel in verloting, staalgravure",TRUE,5,FALSE,unknown,165,onderhandsche verkoop vereist kennisgeving aan commissie. 5% commissie voor weduwen- en weezenfonds. kunstwerken zonder prijsopgave niet te koop (*). leden contributie geeft recht op verloting en gravure.,city inferred from institution location. year from price list date. membership details extracted from contributie mentions. total entries counted from last artwork number (165). opening days assumed daily from 'dagelijks' reference. no explicit entry prices or age restrictions found.,https://www.delpher.nl/nl/kranten/view?query=%28amsterdam+tentoonstelling+arti+%22levende+meesters%22+1886%29&coll=ddd&page=1&maxperpage=50&identifier=ddd:010086554:mpeg21:a0055&resultsidentifier=ddd:010086554:mpeg21:a0055&rowid=6
2015017690,groningen,1886,09/05-20/06,national,pictura,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,16:30-18:30,0.1,0.1,TRUE,1,vrijen toegang,TRUE,1,FALSE,10,256,"parapluien, rottingen, enz. moeten worden afgegeven; schilderijen niet aanraken; verkoop alleen via commissielid","city identified from 'te groningen' in header. year from '1886' in text. daily opening noted with extended hours on sundays/feestdagen (11:00-18:30) and earlier opening on tuesdays/fridays (10:00). entry prices vary on sundays (25c main hours, 10c 16:30-18:30). membership details extracted from 'abonnementskaarten op naam...vrijen toegang'. lottery mentioned with 1 per share. minimum age 10 from explicit restriction. total entries counted to #256. misc includes umbrella storage rules and sales restrictions.",https://www.delpher.nl/nl/kranten/view?query=pictura+tentoonstelling+levende+meesters+1886&coll=ddd&identifier=mmda03:000100200:mpeg21:a0011&resultsidentifier=mmda03:000100200:mpeg21:a0011&rowid=2
2015018370,s gravenhage,1887,16/05-03/07,national,academie op de princessegracht,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,11:00-19:00,0.1,0.25,TRUE,2.5,deelname aan loterij van kunstwerken,TRUE,unknown,FALSE,10,514,parapluiën worden bij ingang afgegeven. verboden kunstwerken aan te raken. verkoopen alleen geldig via commissarissen.,exhibition held daily with extended sunday hours. sunday has variable pricing (0.10 after 15:00). membership includes lottery participation. minimum age 10 based on explicit prohibition. total entries counted from catalog numbering.,https://www.delpher.nl/nl/kranten/view?query=%27s+gravenhage+tentoonstelling+%22levende+meesters%22+1887&coll=ddd&identifier=mmkb23:001423021:mpeg21:a00048&resultsidentifier=mmkb23:001423021:mpeg21:a00048&rowid=3
2015021820,amsterdam,1887,unknown/10-14/12,national,arti et amicitiae,unknown,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,5,ontvangt aandeel in verloting en staalgravure,TRUE,5,FALSE,unknown,280,5% commissie ten voordeele van het weduwen- en weezenfonds; kunstwerken zonder prijsopgave niet te koop; premieplaat voor leden: staalgravure 'kleerenmaken voor de pop',exhibition titled 'levende meesters' with dutch/international artists but organized by dutch institution. membership fee mentioned with lottery participation. artwork entries numbered 1-280. no explicit opening days/times found in catalog text.,https://www.delpher.nl/nl/kranten/view?query=%28amsterdam+tentoonstelling+arti+%22levende+meesters%22+1887%29&coll=ddd&maxperpage=50&page=1&identifier=ddd:010087649:mpeg21:a0051&resultsidentifier=ddd:010087649:mpeg21:a0051&rowid=11
2015020610,deventer,1887,04/09-15/10,national,sociëteit de hereeniging,0.15,TRUE,10:00-17:00,0.5,0.5,TRUE,10:00-17:00,0.5,0.5,TRUE,10:00-17:00,0.5,0.5,TRUE,10:00-17:00,0.5,0.5,TRUE,10:00-17:00,0.5,0.5,TRUE,10:00-17:00,0.5,0.5,TRUE,10:00-17:00,0.25,0.25,TRUE,1.5,doorlopende toegang,TRUE,1,FALSE,unknown,185,het aanraken der kunstwerken is verboden. geen koop is geldig zonder tussenkomst der commissie.,"exhibition held daily 10-5 with werkdagen (mon-sat) entry 0.50 and sunday 0.25. membership tickets (1.50) and lottery (1 per lot) mentioned. last artwork entry #185. touching artworks prohibited, sales require commission approval.",nan
